url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://zimamedia.com,Failed,No contact form found after all strategies,Loaded,1.8,Not found,Not found,,,,,,,
https://hellomainland.com/,Success,Verified thank-you / redirect,Loaded,1.6,Not found,Found,8,"company,first_name,last_name,phone,email,website,select:Type of Industry,message","full_name,job_title,subject,budget,address",,Not present,Clicked: 'Launch' (score=90),Success detected
https://themotionagency.com/contact/,Success,Verified thank-you / redirect,Loaded,6.1,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://oneims.com,Failed,No contact form found after all strategies,Loaded,4.5,Not found,Not found,,,,,,,
https://mcmillanphillips.com/contact/,Skipped,"reCAPTCHA V3 blocked — score-based, not solvable",Loaded,21.1,Not found,Found,4,"full_name,email,website,message","first_name,last_name,phone,company,job_title,subject,budget,address",,reCAPTCHA V3 at post-submit,Clicked: 'SEND YOUR CARRIER PIGEON' (score=95),
https://theoperationalmarketer.com/home162967,Success,Verified thank-you / redirect,Loaded,3.5,Not found,Found,4,"full_name,phone,email,message","first_name,last_name,company,website,job_title,subject,budget,address",,Auto-solved at post-submit: reCAPTCHA v2,Clicked: 'SUBMIT INQUIRY' (score=80),Success detected
https://arcalea.com/contact-us,Failed,reCAPTCHA not solved at post-submit,Loaded,1.2,Opened,Found,6,"select:interested_in,first_name,company,email,phone,website","last_name,full_name,job_title,subject,message,budget,address",,Not solved at post-submit: reCAPTCHA v2,Clicked: 'Submit' (score=105),
https://www.vibes.com/,Failed,Form found but no fields filled,Loaded,21.1,Not found,Found,0,,,,,,
https://tridence.link,Failed,No contact form found after all strategies,Loaded,2.3,Not found,Not found,,,,,,,
https://tec-direct.com/contact/fact-sheet/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,5,"first_name,last_name,email,phone,company","full_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Show more' (score=45),No confirmation
https://amachicago.org,Failed,No contact form found after all strategies,Loaded,0.7,Not found,Not found,,,,,,,
https://stratag.com,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://artversion.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,19.6,Opened,Found,5,"first_name,last_name,company,email,phone","full_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'SUBMIT' (score=120),No confirmation
https://bookwithdave.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://envisionitagency.com/contact/,Failed,Submitted but no confirmation detected,Loaded,5.4,Opened,Found,7,"first_name,last_name,email,phone,company,select:Subject
*,message","full_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://skai.io/contact-us/,Failed,Submitted but no confirmation detected,Loaded,6.6,Opened,Found,6,"first_name,last_name,email,company,job_title,phone","full_name,website,subject,message,budget,address",,Not present,Clicked: 'SEE SKAI' (score=90),No confirmation
https://ttrdigitalmarketing.com,Failed,Submitted but no confirmation detected,Loaded,1.1,Not found,Found,1,first_name,"last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.1digitalagency.com/contact/,Failed,Form found but no fields filled,Loaded,2.6,Opened,Found,0,,,,,,
https://www.gotitdigital.com/contact/,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,3.5,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.tryme.co/contact,Failed,No contact form found after all strategies,Loaded,4.7,Opened,Not found,,,,,,,
https://praella.com/pages/contact-us,Success,Verified thank-you / redirect,Loaded,2.4,Opened,Found,5,"first_name,last_name,email,phone,website","full_name,company,job_title,subject,message,budget,address",,Not present,Clicked: 'Send Request' (score=120),Success detected
https://touchpointdigitalmarketing.com/,Failed,Submitted but no confirmation detected,Loaded,3.7,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://a5inc.com/#contact,Failed,Submitted but no confirmation detected,Loaded,7.9,Opened,Found,5,"full_name,company,email,phone,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://mateam.net/contact/,Failed,No contact form found after all strategies,Loaded,3.0,Opened,Not found,,,,,,,
https://www.seochicagofirm.com/,Success,Verified thank-you / redirect,Loaded,8.5,Not found,Found,5,"full_name,email,website,phone,message","first_name,last_name,company,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),Success detected
https://chi.havas.com/contact/,Failed,No contact form found after all strategies,Loaded,2.4,Opened,Not found,,,,,,,
https://www.cognitivemarketresearch.com/contact-us,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,2.7,Opened,Found,6,"first_name,last_name,email,phone,full_name,message","company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.take2-marketing.com/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://calendly.com,Failed,No contact form found after all strategies,Loaded,4.7,Not found,Not found,,,,,,,
https://seolevelup.com/contact/,Failed,No contact form found after all strategies,Loaded,6.2,Opened,Not found,,,,,,,
https://www.siteitnow.com/contact-us/,Partial,Page showed success after submit,Loaded,5.8,Opened,Found,6,"last_name,company,email,phone,message,subject","first_name,full_name,website,job_title,budget,address",,already-success,Clicked: 'Submit' (score=120),Success detected
https://ilocalhero.com,Failed,No contact form found after all strategies,Loaded,4.1,Not found,Not found,,,,,,,
https://chicagoseoscholar.co,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,5.6,Not found,Found,5,"website,subject,full_name,email,phone","first_name,last_name,company,job_title,message,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://alphaefficiency.com,Failed,No contact form found after all strategies,Loaded,2.0,Not found,Not found,,,,,,,
https://emsc.com,Failed,No contact form found after all strategies,Loaded,1.6,Not found,Not found,,,,,,,
https://www.mabbly.com/contact-us/,Failed,reCAPTCHA not solved at post-submit,Loaded,5.7,Opened,Found,4,"full_name,phone,email,subject","first_name,last_name,company,website,job_title,message,budget,address",,Not solved at post-submit: reCAPTCHA v2,Clicked: 'SUBMIT' (score=95),
https://www.crownpointdigital.com/contact,Failed,Submitted but no confirmation detected,Loaded,2.4,Opened,Found,5,"first_name,last_name,company,email,phone","full_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'SUBMIT' (score=65),No confirmation
https://evolvewith.digital,Skipped,"Load error: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://bandcmarketing.com,Failed,No contact form found after all strategies,Loaded,0.6,Not found,Not found,,,,,,,
https://www.trionfoservices.com/contact-us.php,Failed,Submitted but no confirmation detected,Loaded,4.0,Opened,Found,4,"full_name,email,phone,select:service","first_name,last_name,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'SUBMIT NOW' (score=110),No confirmation
https://thoughtmedia.com,Success,Verified thank-you / redirect,Loaded,11.7,Not found,Found,7,"select:Select Department,full_name,email,company,phone,address,message","first_name,last_name,website,job_title,subject,budget",,Not present,Clicked: 'Submit' (score=120),Success detected
https://www.sucuri.net/?utm_source=firewall_block,Failed,No contact form found after all strategies,Loaded,13.8,Not found,Not found,,,,,,,
https://www.chatterbuzzmedia.com/#,Failed,Form found but no fields filled,Loaded,21.1,Not found,Found,0,,,,,,
https://calendly.com/contact,Success,Page showed success after submit,Loaded,1.9,Opened,Found,5,"first_name,last_name,email,select:*How do you plan on using Calendly?,message","full_name,phone,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Submit' (score=105),Success detected
https://www.dial911fordesign.com/,Failed,reCAPTCHA not solved at post-submit,Loaded,0.6,Not found,Found,9,"company,email,phone,full_name,address,subject,job_title,website,message","first_name,last_name,budget",,Not solved at post-submit: reCAPTCHA v2,Clicked: 'Submit' (score=100),
https://inbeat.agency/,Failed,No contact form found after all strategies,Loaded,3.0,Not found,Not found,,,,,,,
https://www.mainstreetroi.com/contact/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://dpdk.com/contact,Failed,Submitted but no confirmation detected,Loaded,1.7,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Let's talk' (score=105),No confirmation
https://5borodigital.com/#contact,Failed,Submitted but no confirmation detected,Loaded,3.1,Opened,Found,5,"full_name,email,company,select:select,message","first_name,last_name,phone,website,job_title,subject,budget,address",,Math solver attempted at post-submit,Clicked: 'Get Audit' (score=50),No confirmation
https://nogood.io/contact-us/,Failed,No contact form found after all strategies,Loaded,2.1,Opened,Not found,,,,,,,
https://startechseo.com/contact-us/,Success,Verified thank-you / redirect,Loaded,8.4,Opened,Found,7,"first_name,last_name,company,website,email,phone,subject","full_name,job_title,message,budget,address",,Math solver attempted at pre-submit,Clicked: 'SEND MY FREE PROPOSAL' (score=110),Success detected
https://www.marketing1on1.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,2.7,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Send' (score=120),No confirmation
https://dd.nyc/contact/?linkcontact=top-contact-button,Failed,Submitted but no confirmation detected,Loaded,4.0,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com/&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com/&hubs_content-cta=nav-utility-contactsales,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://thriveagency.com,Failed,Form found but no fields filled,Loaded,0.7,Not found,Found,0,,,,,,
https://e9digital.com/contact,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://umarketing.us/contact-us/,Failed,Submitted but no confirmation detected,Loaded,3.9,Opened,Found,5,"full_name,email,phone,company,select:Services you are interested in","first_name,last_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Our Services' (score=50),No confirmation
https://jhseoagency.com,Failed,No contact form found after all strategies,Loaded,2.2,Not found,Not found,,,,,,,
https://demandgrowthdigital.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.whatsapp.com/contact,Failed,No contact form found after all strategies,Loaded,2.0,Opened,Not found,,,,,,,
https://www.brandingnycity.com/contact/,Failed,No contact form found after all strategies,Loaded,6.9,Opened,Not found,,,,,,,
https://sullivannyc.com/contact/,Failed,Submitted but no confirmation detected,Loaded,2.4,Opened,Found,7,"first_name,last_name,email,phone,job_title,company,message","full_name,website,subject,budget,address",,Not present,Clicked: 'SUBMIT' (score=120),No confirmation
https://digitalsavvyny.com/contact-us/,Failed,No contact form found after all strategies,Loaded,6.3,Opened,Not found,,,,,,,
https://www.thinkjuice.com/,Failed,Form found but no fields filled,Loaded,5.5,Not found,Found,0,,,,,,
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com%2F&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com%2F&hubs_content-cta=nav-utility-contactsales&wfoid=ff0d64acc0.1774963188,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://bigdropinc.com,Failed,No contact form found after all strategies,Loaded,1.1,Not found,Not found,,,,,,,
https://pbjmarketing.com/contact-old,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.seomarketingnerd.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,4.6,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),No confirmation
https://www.appointy.com/contactUs/,Failed,Form found but no fields filled,Loaded,3.0,Opened,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://marketingblink.com,Failed,No contact form found after all strategies,Loaded,1.3,Not found,Not found,,,,,,,
https://www.sapphiredigitalagency.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,8.3,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'SUBMIT' (score=120),No confirmation
https://sgsolutionsllc.com,Failed,No contact form found after all strategies,Loaded,1.0,Not found,Not found,,,,,,,
https://www.bestmarketingnyc.com/contact-request-demo/,Failed,No contact form found after all strategies,Loaded,4.5,Opened,Not found,,,,,,,
https://www.ebrandz.in/contactus/,Success,Verified thank-you / redirect,Loaded,4.7,Opened,Found,6,"full_name,email,phone,website,budget,message","first_name,last_name,company,job_title,subject,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://ninjapromo.io/contacts,Success,Page showed success after submit,Loaded,17.6,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Book a demo' (score=110),Success detected
https://onlineculture.co,Failed,No contact form found after all strategies,Loaded,0.6,Not found,Not found,,,,,,,
https://musicpromotoday.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://astoriaadvertising.co/contact/,Failed,No contact form found after all strategies,Loaded,1.7,Opened,Not found,,,,,,,
https://changes.agency,Failed,Submitted but no confirmation detected,Loaded,5.0,Not found,Found,3,"email,full_name,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.darling.nyc/contact,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,2.9,Opened,Found,5,"full_name,email,phone,company,message","first_name,last_name,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.bornsocial.co/contact-us,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,3.2,Opened,Found,5,"full_name,email,company,phone,message","first_name,last_name,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.orcanyc.com/,Failed,No contact form found after all strategies,Loaded,1.0,Not found,Not found,,,,,,,
https://www.hozio.com/contact-hozio/,Failed,Submitted but no confirmation detected,Loaded,5.7,Opened,Found,6,"full_name,company,select:4. How can we help you today?,message,email,phone","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit Request' (score=100),No confirmation
https://searchxpro.com/contact/,Failed,No contact form found after all strategies,Loaded,5.3,Opened,Not found,,,,,,,
https://seoinny.com,Success,Verified thank-you / redirect,Loaded,5.3,Not found,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),Success detected
https://splinternetmarketing.com/contact-us/,Success,Verified thank-you / redirect,Loaded,10.2,Not found,Found,8,"full_name,email,company,message,website,phone,address,select:Select Map View","first_name,last_name,job_title,subject,budget",,Math solver attempted at pre-submit,Clicked: 'Submit Listing' (score=90),Success detected
https://sureoak.com/contact,Failed,Submit failed: No submit button,Loaded,21.1,Opened,Found,5,"first_name,email,phone,company,message","last_name,full_name,website,job_title,subject,budget,address",,Not present,No submit button found,No success detected
https://www.seoinny.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,4.7,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),No confirmation
https://webteammanagement.com/#contac,Success,Verified thank-you / redirect,Loaded,21.1,Not found,Found,7,"full_name,email,phone,select:Services Needed *,budget,captcha:math,message","first_name,last_name,company,website,job_title,subject,address",,Auto-solved at pre-submit: Image CAPTCHA,Clicked: 'GET IN TOUCH' (score=120),Success detected
https://eclipsemarketing.io/contact/,Failed,Submitted but no confirmation detected,Loaded,5.8,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'SEND MESSAGE' (score=120),No confirmation
https://primaryposition.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,3.7,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=105),No confirmation
https://brooksinternetmarketing.com/contact/,Failed,Submitted but no confirmation detected,Loaded,2.4,Opened,Found,5,"full_name,email,phone,message,captcha:math","first_name,last_name,company,website,job_title,subject,budget,address",,Auto-solved at pre-submit: Image CAPTCHA,Clicked: 'SEND MESSAGE' (score=120),No confirmation
https://socialmarketway.com/contact-us/,Failed,"TimeoutError: timeout: Timed out receiving message from renderer: 20.000
  (Session info: chrome=146.0.7680.164)",Loaded,3.6,,,,,,,,,
https://usalocalseo.com/contact-to-boost-your-local-business/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://nycseopro.com/contact/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.affordableseonearme.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,4.3,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),No confirmation
https://www.holisticseo.digital/,Failed,Submitted but no confirmation detected,Loaded,4.1,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Join to HSD' (score=75),No confirmation
https://www.webfx.com/digital-marketing/services/contact-enrichment/,Partial,Page showed success after submit,Loaded,3.5,Not found,Found,1,message,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,budget,address",,already-success,Submit event: submit-event,Success detected
https://www.seotechexperts.com/contact-us.html,Failed,Form found but no fields filled,Loaded,2.8,Opened,Found,0,,,,,,
https://www.sapidseocompany.com/contact/,Failed,Form found but no fields filled,Loaded,21.1,Opened,Found,0,,,,,,
https://2marketing.com/contact-us/,Success,Verified thank-you / redirect,Loaded,10.5,Opened,Found,6,"full_name,email,phone,select:Company Size *,subject,message","first_name,last_name,company,website,job_title,budget,address",,Math solver attempted at pre-submit,Clicked: 'Get Started Now' (score=110),Success detected
https://seocircular.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,4.0,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'SEND' (score=120),No confirmation
https://www.obcido.com/contact,Failed,No contact form found after all strategies,Loaded,19.3,Opened,Not found,,,,,,,
https://blackbirdseo.com/contact/,Failed,No contact form found after all strategies,Loaded,4.5,Opened,Not found,,,,,,,
https://excelseoagency.com,Failed,No contact form found after all strategies,Loaded,5.3,Not found,Not found,,,,,,,
https://nsmodern.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://www.internetmarketingfirm.net/contact-us/,Failed,Submitted but no confirmation detected,Loaded,8.0,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Get In Touch' (score=120),No confirmation
https://simpledigital.io,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://localmediasolutions.net/Local-Media-Solutions-Local-SEO-Company.html,Partial,Submitted but missing: email  name,Loaded,21.1,Not found,Found,1,company,"first_name,last_name,full_name,email,phone,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://mediasagasocialseo.com,Failed,No contact form found after all strategies,Loaded,0.5,Not found,Not found,,,,,,,
https://isadoradigitalagency.com/contact,Failed,Submitted but no confirmation detected,Loaded,5.2,Opened,Found,7,"first_name,job_title,email,phone,company,message,subject","last_name,full_name,website,budget,address",,Not present,Clicked: 'Submit Project Request' (score=90),No confirmation
https://blckpanda-new-york-seo.lovable.app/contact,Failed,Submitted but no confirmation detected,Loaded,6.6,Opened,Found,7,"first_name,last_name,email,phone,company,select:Service Interested In,message","full_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Toggle menu' (score=50),No confirmation
https://nobosoft.com,Failed,No contact form found after all strategies,Loaded,1.5,Not found,Not found,,,,,,,
https://cbidigital.com,Failed,Submitted but no confirmation detected,Loaded,7.2,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: '' (score=70),No confirmation
https://newmedia.com/contact-seo?url=https%3A%2F%2Fnewmedia.com%2F&location=0&service=seo,Failed,Submitted but no confirmation detected,Loaded,7.8,Opened,Found,5,"full_name,email,phone,select:Estimated Project Budget,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'SUBMIT' (score=120),No confirmation
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com%2F&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com%2F&hubs_content-cta=nav-utility-contactsales&wfoid=f1f89a6510.1775022449,Success,Page showed success after submit,Loaded,21.1,Opened,Found,7,"first_name,last_name,email,phone,website,select:Employees*,select:Country of Company Headquarters*","full_name,company,job_title,subject,message,budget,address",,already-success,No submit button found,Success detected
https://capcomseo.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://outreachx.digital,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://nectardx.com,Skipped,"Load error: unknown error: net::ERR_SSL_PROTOCOL_ERROR
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.plutusmedia.com/contact-us/,Success,Verified thank-you / redirect,Loaded,3.5,Opened,Found,4,"full_name,email,company,message","first_name,last_name,phone,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),Success detected
https://www.havas.com/investor-relations-shareholders/financial-and-ir-calendar-contact/,Failed,No contact form found after all strategies,Loaded,1.9,Opened,Not found,,,,,,,
https://rga.com/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://thetascgroup.com/contact-us/,Failed,reCAPTCHA not solved at post-submit,Loaded,3.6,Opened,Found,5,"first_name,company,email,phone,message","last_name,full_name,website,job_title,subject,budget,address",,Not solved at post-submit: reCAPTCHA v2,Clicked: 'Submit' (score=120),
https://collectiveworld.com/contact,Success,Page showed success after submit,Loaded,3.8,Opened,Found,6,"first_name,last_name,company,phone,email,message","full_name,website,job_title,subject,budget,address",,already-success,Clicked: 'Submit' (score=105),Success detected
https://www.hdmedits.com/,Failed,Form found but no fields filled,Loaded,4.8,Not found,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://www.zenithusa.com/contact,Failed,No contact form found after all strategies,Loaded,1.9,Opened,Not found,,,,,,,
https://www.anomaly.com/contact,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://yardnyc.com/,Failed,No contact form found after all strategies,Loaded,4.1,Not found,Not found,,,,,,,
https://www.nuwamarketing.com/contact,Failed,Submitted but no confirmation detected,Loaded,2.8,Opened,Found,5,"first_name,last_name,email,subject,message","full_name,phone,company,website,job_title,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.sableandslatemedia.com,Failed,No contact form found after all strategies,Loaded,1.5,Not found,Not found,,,,,,,
https://www.digitas.com/en-in/lets-connect,Failed,Submitted but no confirmation detected,Loaded,2.8,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Toggle menu' (score=45),No confirmation
https://bmgww.com,Failed,No contact form found after all strategies,Loaded,0.4,Not found,Not found,,,,,,,
https://www.msanewyork.com/,Failed,No contact form found after all strategies,Loaded,11.8,Not found,Not found,,,,,,,
https://www.wk.com/contact/,Failed,No contact form found after all strategies,Loaded,1.0,Opened,Not found,,,,,,,
https://kota.co.uk/contact/,Failed,Submitted but no confirmation detected,Loaded,6.4,Opened,Found,5,"first_name,last_name,email,budget,message","full_name,phone,company,website,job_title,subject,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://drmarionline.com,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.squeaky.com/#contact,Failed,No contact form found after all strategies,Loaded,4.3,Opened,Not found,,,,,,,
https://digital-agency.info,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.found.co.uk/contact/,Failed,Submitted but no confirmation detected,Loaded,3.6,Opened,Found,6,"last_name,email,phone,website,select:HOW DID YOU HEAR ABOUT US?,message","first_name,full_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://redppc.com/offices/new-york-ppc-agency/,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://david.market/contact/,Failed,Submit failed: No submit button,Loaded,3.5,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,No submit button found,No success detected
https://www.ppcnerd.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://www.gourmetmarketing.net/,Failed,Form found but no fields filled,Loaded,6.3,Not found,Found,0,,,,,,
https://finetouchmarketing.com,Failed,No contact form found after all strategies,Loaded,9.6,Not found,Not found,,,,,,,
https://www.velocitysellers.com/contact/,Failed,No contact form found after all strategies,Loaded,4.2,Opened,Not found,,,,,,,
https://ppcleaders.com,Failed,No contact form found after all strategies,Loaded,1.8,Not found,Not found,,,,,,,
https://tryadhawk.com,Failed,No contact form found after all strategies,Loaded,3.3,Not found,Not found,,,,,,,
https://1topagency.com,Failed,No contact form found after all strategies,Loaded,3.1,Not found,Not found,,,,,,,
https://proactiveplusppc.com,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://clectiq.com,Failed,No contact form found after all strategies,Loaded,21.0,Not found,Not found,,,,,,,
https://igppc.com/contact/,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,2.3,Opened,Found,4,"full_name,phone,email,message","first_name,last_name,company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://digitaldot.com,Failed,No contact form found after all strategies,Loaded,1.3,Not found,Not found,,,,,,,
https://www.compuvate.com/how-can-we-help/,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,2.9,Not found,Found,7,"full_name,email,phone,company,website,select:What's Your Monthly Budget for This?*,message","first_name,last_name,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.ebizuniverse.com/contact-us/,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,2.9,Opened,Found,8,"first_name,last_name,email,phone,company,website,subject,message","full_name,job_title,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://forwardppc.com,Failed,No contact form found after all strategies,Loaded,11.2,Not found,Not found,,,,,,,
https://buzzvire.com/lets-talk/,Success,Verified thank-you / redirect,Loaded,2.0,Not found,Found,5,"first_name,last_name,email,subject,message","full_name,phone,company,website,job_title,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),Success detected
https://themediagale.com,Failed,No contact form found after all strategies,Loaded,4.6,Not found,Not found,,,,,,,
https://powerdigitalmarketing.com/,Success,Verified thank-you / redirect,Loaded,21.2,Not found,Found,7,"first_name,last_name,email,phone,company,website,message","full_name,job_title,subject,budget,address",,Not present,Clicked: 'Get in Touch' (score=100),Success detected
